회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
미디어젠(주),개발,"
          전직원
      ",서울,2023. 10,60%,60%,60%,60%,60%,60%,"
BEST
      ""이전한 사옥이 깨끗해서 좋았고 식물원 뷰가 좋았습니다 역에서 좀만 더 가까우면 더 좋을듯요""
    ","사옥을 써서 좋았으며 사내 카페가 있는점, 식물원 뷰 좋았습니다",일을 하는사람만 하고 안하는 사람은 논다는것이 단점인것같아요,바라는점은 딱히 없고 인력관리에 좀 더 힘 써주셨으면 좋겠네요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 10,60%,20%,60%,100%,80%,80%,"
BEST
      ""야근 거의 없고 임베디드 개발 관심있으면 적당히 다닐만한 회사.""
    ",자유로운 휴가사용회식 술 강요없음야근 거의 없음맨 위층에 직원전용카페있음,팀별로 업무량이 다르고 바쁜사람만 죽어남연차가 늘어나면 당연히 업무 난이도가 올라가는데 초급개발자가 담당하기 힘든 일도 하게되서 그런지 대리 선임급이 별로 없음대리 선임급되면 다 도망가는 분위기,근속연수가 높아질수록 적절한 보상이 있어야될거같아요
미디어젠(주),개발,"
          현직원
      ",서울,2023. 09,40%,20%,60%,80%,20%,20%,"
BEST
      ""업력이 있어 몇년내에 망하지는 않을 기업. 머무르는것이 좋으면 추천, 나아가고 싶다면 비추천""
    ",사내 카페 있음. 서울식물원이 근처에 있어서 산책하기 좋음. 워라밸이 어느정도 보장됨,개인의 성장 및 전문성 향상 등을 전혀 고려하지않고 그저 땜빵식으로만 일을 처리하려 한다. 성장하고 싶은 사람은 떠나고 안주하려는 사람만 남는다. 이러한 과정들이 반복되면서 일은 일대로 쌓여가고 회사의 수익은 악화되어간다.이 와중에 회사의 리더들은 방향성 제시 조차 하지못하고 있다.,"각 구성원들의 성장이 회사의 성장으로 이어진다는 것을 알아주셨으면 합니다.적자가 지속되고 있는것으로 알고있는데, 원인이 무엇인지 정확하게 파악하고 조치를 해주셨으면 합니다."
미디어젠(주),기획/경영,"
          전직원
      ",서울,2023. 11,60%,40%,60%,60%,60%,40%,"
BEST
      ""깨끗한 사옥과 자유로운 분위기지만 왠지 모르게 알 수 없는...""
    ","사옥이 깨끗하고, 사내카페가 있다. 회사 숙소가 있어 이용 가능하다.","업무 분배가 제대로 안되어 있고,  의사결정이 너무 위쪽에 몰려 있어 시장 경쟁력이 높은지는 의문...",IT 회사답게 좀 더 개방적인 자세로 회사를 키워나가시는 게 좋을 것 같습니다..
미디어젠(주),개발,"
          현직원
      ",서울,2023. 11,40%,40%,40%,40%,20%,20%,"
BEST
      ""성장이없다 회사 재무상태가 매우 안좋다""
    ",눈치 안보고 휴가 쓸수있음. 보상휴가 쓰면 분 단위로도 가능함,회사 분위기가 안좋다. 고생한 직원들을 챙기지 않는다는 느낌을 받았다,월급루팡이 없게 인력 재정비가 필요할거같아요
